transaction_id,timestamp,customer_id,amount,merchant_category,device_id,city,lat,lon,is_fraud,fraud_pattern
100207,2024-02-17 02:04:50,17,784.28,eletronicos,dev_366eb16f,Rio de Janeiro,-22.871948357037233,-43.19757137829115,1,risky_merchant
100208,2024-02-17 08:34:46,28,60.05,farmacia,dev_2720797d,Manaus,-3.0826328079365424,-60.00970779550109,0,none
100209,2024-02-17 16:43:07,1,61.85,streaming,dev_392456de,Rio de Janeiro,-22.877467578744813,-43.18119563487973,0,none
100210,2024-02-17 18:28:55,14,1.0,streaming,dev_ece66fa2,Curitiba,-25.37358556236193,-49.23254462783091,0,none
100211,2024-02-17 20:29:49,7,492.64,eletronicos,dev_5be6128e,Belo Horizonte,-19.928133917327028,-43.97379418267541,0,none
100212,2024-02-18 10:47:24,5,701.8,vestuario,dev_cf36d58b,Curitiba,-25.469480477763,-49.28917325448637,0,none
100213,2024-02-19 11:59:53,19,332.18,posto_combustivel,dev_db20a56e,Brasilia,-15.808199563170811,-47.85618948988794,1,new_device
100214,2024-02-19 14:59:50,1,24.81,transferencia_p2p,dev_392456de,Rio de Janeiro,-22.880340849639982,-43.17694946825846,0,none
100215,2024-02-19 23:21:24,19,242.07,transferencia_p2p,dev_89fa6a68,Brasilia,-15.771068945881602,-47.92215723089815,0,none
100216,2024-02-20 07:27:01,3,345.67,transporte,dev_3b8faa18,Rio de Janeiro,-22.892424083926315,-43.192660031911416,0,none
100217,2024-02-20 10:38:45,22,178.35,restaurante,dev_6c12ace8,Recife,-8.035650673663868,-34.91715234457464,0,none
100218,2024-02-20 12:04:37,13,178.06,aposta_online,dev_baa80dd4,Manaus,-3.0727519115048776,-59.98497067609112,0,none
100219,2024-02-22 07:17:55,25,397.53,cripto_exchange,dev_5715bd6f,Salvador,-13.006730914376917,-38.535375655657504,0,none
100220,2024-02-22 07:20:47,28,77.89,transporte,dev_2720797d,Manaus,-3.0836311170515467,-59.98792524482905,0,none
100221,2024-02-22 09:08:02,21,6.98,supermercado,dev_7394988f,Porto Alegre,-30.06838795192749,-51.256519996756865,0,none
100222,2024-02-22 13:17:10,11,474.78,transferencia_p2p,dev_a2bc372f,Rio de Janeiro,-22.94612753923342,-43.20293099789141,0,none
100223,2024-02-22 17:29:47,17,302.35,restaurante,dev_366eb16f,Rio de Janeiro,-22.88627843199673,-43.21056487107662,0,none
100224,2024-02-22 20:55:46,14,600.07,supermercado,dev_ece66fa2,Curitiba,-25.397178641155882,-49.23994074891383,0,none
100225,2024-02-23 12:45:44,15,269.6,streaming,dev_c6a7ee39,Rio de Janeiro,-22.935242865490867,-43.18123775869195,0,none
100226,2024-02-23 21:29:13,15,285.61,vestuario,dev_c6a7ee39,Rio de Janeiro,-22.878163711488753,-43.176580024519545,0,none
100227,2024-02-23 23:47:47,13,182.16,viagem,dev_baa80dd4,Manaus,-3.1227064688236745,-60.021435800620154,0,none
100228,2024-02-24 07:18:38,25,174.1,eletronicos,dev_5715bd6f,Salvador,-12.9692587453032,-38.53452698241417,0,none
100229,2024-02-24 08:27:38,24,245.25,posto_combustivel,dev_ae270da7,Brasilia,-15.829740209221788,-47.89720800946585,0,none
100230,2024-02-24 14:33:04,11,582.69,eletronicos,dev_a2bc372f,Rio de Janeiro,-22.898921812057402,-43.24445608891576,0,none
100231,2024-02-25 11:06:58,22,202.17,restaurante,dev_6c12ace8,Recife,-8.08080679430084,-34.89735440145998,0,none
100232,2024-02-25 11:08:24,16,196.39,viagem,dev_448aaa9e,Belo Horizonte,-19.886664579758015,-43.90937998134332,0,none
100233,2024-02-25 16:29:28,7,458.15,transporte,dev_5be6128e,Belo Horizonte,-19.8906264600894,-43.89401679963169,0,none
100234,2024-02-25 20:10:38,1,404.32,eletronicos,dev_680ac07a,Cidade do Mexico,19.43,-99.13,1,account_takeover
100235,2024-02-25 22:07:24,11,582.46,joalheria,dev_a2bc372f,Rio de Janeiro,-22.879121471616582,-43.24983087217814,0,none
100236,2024-02-26 10:17:46,10,1284.79,streaming,dev_37bb3eec,Porto Alegre,-30.058860949789413,-51.19760305657448,1,new_device
100237,2024-02-26 16:26:09,1,62.72,streaming,dev_392456de,Rio de Janeiro,-22.872502769819288,-43.15794790501028,0,none
100238,2024-02-26 20:15:54,7,751.62,vestuario,dev_8dcdcd03,Belo Horizonte,-19.933266504150282,-43.899830378757535,0,none
100239,2024-02-26 21:10:05,23,138.29,joalheria,dev_77d21e02,Fortaleza,-3.757947049370341,-38.566730491314196,0,none
100240,2024-02-26 22:27:53,29,173.14,viagem,dev_00257ad1,Brasilia,-15.76563445578404,-47.8825325563177,0,none
100241,2024-02-26 22:33:39,15,297.22,posto_combustivel,dev_c6a7ee39,Rio de Janeiro,-22.921710642138557,-43.20912306027527,0,none
100242,2024-02-27 02:05:16,7,989.76,joalheria,dev_5be6128e,Belo Horizonte,-19.900312201676293,-43.98596701918913,1,risky_merchant
100243,2024-02-27 09:51:57,2,211.66,vestuario,dev_16419f82,Belo Horizonte,-19.952744108856365,-43.965225627640166,0,none
100244,2024-02-27 13:09:06,9,100.73,supermercado,dev_7914c120,Salvador,-12.933583614963757,-38.50818652566651,0,none
100245,2024-02-27 21:18:02,14,839.61,farmacia,dev_ece66fa2,Curitiba,-25.39970124419063,-49.2745968673593,0,none
100246,2024-02-28 06:46:09,17,313.86,streaming,dev_366eb16f,Rio de Janeiro,-22.871847470872694,-43.223497722045664,0,none
100247,2024-02-28 09:04:34,1,32.46,farmacia,dev_392456de,Rio de Janeiro,-22.85667406220063,-43.16191358263136,0,none
100248,2024-02-28 10:51:29,4,181.4,cripto_exchange,dev_d0e6e660,Curitiba,-25.41045476815306,-49.224996039155684,0,none
100249,2024-02-28 11:52:43,28,84.07,aposta_online,dev_2720797d,Manaus,-3.090983163502252,-60.002788991828304,0,none
100250,2024-02-28 14:19:16,23,143.6,farmacia,dev_77d21e02,Fortaleza,-3.7484452055994013,-38.49571189363609,0,none
100251,2024-02-28 14:45:11,6,158.29,supermercado,dev_27cd8130,Curitiba,-25.41322187775791,-49.24427172497425,0,none
100252,2024-02-28 17:19:52,7,392.99,transferencia_p2p,dev_5be6128e,Belo Horizonte,-19.90399668172514,-43.95015340214352,0,none
100253,2024-02-28 18:26:46,27,491.88,restaurante,dev_e9a1fa6f,Belo Horizonte,-19.90348921369397,-43.952569897656446,0,none
100254,2024-02-28 23:21:34,6,370.4,vestuario,dev_27cd8130,Curitiba,-25.45077358308633,-49.29534808644727,0,none
100255,2024-03-01 07:18:26,30,518.3,posto_combustivel,dev_5cec4eb5,Rio de Janeiro,-22.85216667150759,-43.18541191819028,0,none
100256,2024-03-01 13:54:14,18,270.78,eletronicos,dev_757750a9,Belo Horizonte,-19.878525882618412,-43.93376140504131,0,none
100257,2024-03-01 14:02:48,18,292.39,cripto_exchange,dev_757750a9,Belo Horizonte,-19.883786146953078,-43.98521959657535,0,none
100258,2024-03-01 20:49:23,3,429.08,viagem,dev_3b8faa18,Rio de Janeiro,-22.92784502435817,-43.18848931637156,0,none
100259,2024-03-01 21:28:50,23,87.89,supermercado,dev_77d21e02,Fortaleza,-3.739559887132207,-38.54566948361233,0,none
100260,2024-03-02 08:14:24,5,564.38,restaurante,dev_cf36d58b,Curitiba,-25.43324383103774,-49.290074467258805,0,none
100261,2024-03-02 13:51:51,10,527.68,cripto_exchange,dev_4a15544d,Porto Alegre,-30.072702697449465,-51.27400869670653,0,none
100262,2024-03-02 16:59:15,5,638.04,supermercado,dev_cf36d58b,Curitiba,-25.425326447819355,-49.293300567303575,0,none
100263,2024-03-02 21:15:29,14,687.45,viagem,dev_ece66fa2,Curitiba,-25.377813185006847,-49.269175910840715,0,none
100264,2024-03-03 09:27:23,14,400.45,cripto_exchange,dev_ece66fa2,Curitiba,-25.426451285499233,-49.24662046959866,0,none
100265,2024-03-03 10:12:52,1,66.41,streaming,dev_392456de,Rio de Janeiro,-22.90908656516321,-43.200827411997594,0,none
100266,2024-03-03 22:40:20,22,206.34,joalheria,dev_6c12ace8,Recife,-8.04129952854348,-34.915207536256325,0,none
100267,2024-03-03 23:02:39,25,195.21,restaurante,dev_5715bd6f,Salvador,-12.927907090121971,-38.45025740770438,0,none
100268,2024-03-04 06:23:35,26,412.77,joalheria,dev_f42d47cc,Brasilia,-15.741698804235721,-47.91702287702863,0,none
100269,2024-03-04 07:08:32,5,616.27,joalheria,dev_cf36d58b,Curitiba,-25.38258096259457,-49.27596937902293,0,none
100270,2024-03-04 15:31:01,15,155.75,restaurante,dev_c6a7ee39,Rio de Janeiro,-22.853331336944752,-43.228485557747376,0,none
100271,2024-03-04 23:01:40,4,197.04,viagem,dev_b38a088c,Curitiba,-25.440872801222476,-49.31984356640666,0,none
100272,2024-03-05 11:32:58,9,88.25,restaurante,dev_9e574f7a,Salvador,-12.969233711802238,-38.530108889823524,0,none
100273,2024-03-05 12:36:34,18,317.05,posto_combustivel,dev_757750a9,Belo Horizonte,-19.917965845881522,-43.978375997781534,0,none
100274,2024-03-05 22:35:01,18,458.16,streaming,dev_757750a9,Belo Horizonte,-19.931311867847267,-43.95266976128991,0,none
100275,2024-03-06 06:02:54,24,192.47,supermercado,dev_ae270da7,Brasilia,-15.803602350366875,-47.837977345474,0,none
100276,2024-03-06 10:20:59,29,118.74,joalheria,dev_00257ad1,Brasilia,-15.740938426243885,-47.856068063942644,0,none
100277,2024-03-07 09:18:05,28,91.19,transferencia_p2p,dev_2720797d,Manaus,-3.059469379102176,-60.05526513440084,0,none
100278,2024-03-07 14:10:23,17,441.3,posto_combustivel,dev_366eb16f,Rio de Janeiro,-22.93819432797176,-43.16001025734145,0,none
100279,2024-03-07 20:00:00,8,579.68,aposta_online,dev_f91e1d4c,Curitiba,-25.371184509053574,-49.277768606622494,0,none
100280,2024-03-07 23:37:44,24,50.01,joalheria,dev_ae270da7,Brasilia,-15.800886583132248,-47.852765776753756,0,none
100281,2024-03-08 06:42:52,21,68.82,viagem,dev_3da9c2a9,Porto Alegre,-30.06964134980818,-51.192187303502635,0,none
100282,2024-03-08 12:24:26,3,376.01,transporte,dev_3b8faa18,Rio de Janeiro,-22.918836263029576,-43.21756171079216,0,none
100283,2024-03-08 22:58:17,12,583.06,posto_combustivel,dev_b3aa7efe,Porto Alegre,-29.98558121839028,-51.18326159238332,0,none
100284,2024-03-09 08:06:49,29,98.9,farmacia,dev_00257ad1,Brasilia,-15.77873220976867,-47.873677970779234,0,none
100285,2024-03-09 10:08:42,25,214.35,transporte,dev_5715bd6f,Salvador,-12.932756695891475,-38.50768620597991,0,none
100286,2024-03-09 12:23:27,30,260.68,restaurante,dev_5cec4eb5,Rio de Janeiro,-22.883661252373443,-43.237537468433565,0,none
100287,2024-03-09 15:10:49,8,432.31,transporte,dev_f91e1d4c,Curitiba,-25.4586789004708,-49.308579334864106,0,none
100288,2024-03-09 22:59:58,13,199.42,aposta_online,dev_baa80dd4,Manaus,-3.070927908295074,-60.034047050698376,0,none
100289,2024-03-09 23:39:09,21,32.72,eletronicos,dev_dc713d96,Porto Alegre,-30.028869530170468,-51.25968025060421,0,none
100290,2024-03-10 11:48:30,12,911.44,transferencia_p2p,dev_b3aa7efe,Porto Alegre,-30.073246743072726,-51.25378147228379,0,none
100291,2024-03-10 12:45:19,7,400.48,streaming,dev_5be6128e,Belo Horizonte,-19.918242415896444,-43.97789958041317,0,none
100292,2024-03-10 17:34:52,25,174.84,transferencia_p2p,dev_5715bd6f,Salvador,-12.975863342027104,-38.52814580649899,0,none
100293,2024-03-10 21:11:58,5,353.34,viagem,dev_cf36d58b,Curitiba,-25.386093150640505,-49.3125669588557,0,none
100294,2024-03-10 22:02:42,25,278.23,vestuario,dev_5715bd6f,Salvador,-13.004574723867888,-38.53191540328313,0,none
100295,2024-03-10 22:31:56,21,102.14,posto_combustivel,dev_dc713d96,Porto Alegre,-30.06071886017262,-51.26873532389798,0,none
100296,2024-03-11 07:29:05,27,452.53,vestuario,dev_e9a1fa6f,Belo Horizonte,-19.872981527319144,-43.949582494299925,0,none
100297,2024-03-11 11:49:08,25,140.11,streaming,dev_5715bd6f,Salvador,-13.014458714998224,-38.5375838879361,0,none
100298,2024-03-11 12:37:13,27,385.42,farmacia,dev_e9a1fa6f,Belo Horizonte,-19.89113562457224,-43.93040183648255,0,none
100299,2024-03-11 19:18:09,9,138.32,farmacia,dev_9e574f7a,Salvador,-12.963021048729598,-38.52542699836246,0,none
100300,2024-03-11 21:48:34,23,139.74,transferencia_p2p,dev_77d21e02,Fortaleza,-3.71196580800806,-38.51041855344688,0,none
100301,2024-03-11 23:24:29,11,679.08,vestuario,dev_66245bfa,Rio de Janeiro,-22.926119445583375,-43.21170291510704,0,none
100302,2024-03-12 06:33:12,9,86.22,restaurante,dev_9e574f7a,Salvador,-12.971142215315123,-38.47418353465175,0,none
100303,2024-03-12 07:37:35,5,261.71,viagem,dev_cf36d58b,Curitiba,-25.428919136707787,-49.23263926277657,0,none
100304,2024-03-12 16:58:39,29,175.86,farmacia,dev_00257ad1,Brasilia,-15.793573246367732,-47.85989228345291,0,none
100305,2024-03-12 17:05:50,28,79.73,streaming,dev_2720797d,Manaus,-3.137641126323651,-60.0331414341384,0,none
100306,2024-03-12 21:09:12,26,83.49,eletronicos,dev_ce88cb2d,Brasilia,-15.782081970918373,-47.87578047986258,0,none
100307,2024-03-12 22:08:24,14,361.61,farmacia,dev_ece66fa2,Curitiba,-25.40532941484521,-49.22777738954888,0,none
100308,2024-03-12 23:01:38,14,354.93,cripto_exchange,dev_ece66fa2,Curitiba,-25.44267296112873,-49.2437590482019,0,none
100309,2024-03-13 06:05:41,19,77.56,streaming,dev_89fa6a68,Brasilia,-15.821827097348656,-47.90398436860807,0,none
100310,2024-03-13 07:27:42,19,174.79,posto_combustivel,dev_89fa6a68,Brasilia,-15.754908629421138,-47.83739580482184,0,none
100311,2024-03-13 07:35:29,15,197.5,cripto_exchange,dev_c6a7ee39,Rio de Janeiro,-22.910405129004673,-43.16835467740669,0,none
100312,2024-03-13 07:52:55,27,428.04,supermercado,dev_e9a1fa6f,Belo Horizonte,-19.905854626617565,-43.93232287685226,0,none
100313,2024-03-13 11:23:10,28,54.25,eletronicos,dev_2720797d,Manaus,-3.0825879568436902,-60.05846663964659,0,none
100314,2024-03-13 12:37:34,4,145.32,posto_combustivel,dev_310c0c00,Curitiba,-25.423837777716688,-49.2491632948744,0,none
100315,2024-03-13 16:55:40,22,169.34,vestuario,dev_6c12ace8,Recife,-8.053107891647363,-34.88686148799746,0,none
100316,2024-03-14 02:10:43,28,295.01,joalheria,dev_2720797d,Manaus,-3.1466587213464763,-60.06799220016695,1,risky_merchant
100317,2024-03-14 06:48:43,22,164.18,eletronicos,dev_6c12ace8,Recife,-8.082480927206204,-34.898103615901235,0,none
100318,2024-03-14 09:51:55,3,324.9,viagem,dev_3b8faa18,Rio de Janeiro,-22.930292572485243,-43.23860450292948,0,none
100319,2024-03-14 15:30:30,1,59.53,transporte,dev_392456de,Rio de Janeiro,-22.94486232828164,-43.15589364032319,0,none
100320,2024-03-14 15:44:18,12,422.65,supermercado,dev_b3aa7efe,Porto Alegre,-30.023407098304432,-51.211420050726595,0,none
100321,2024-03-14 18:27:11,5,603.77,transporte,dev_cf36d58b,Curitiba,-25.405473990492005,-49.220010044743695,0,none
100322,2024-03-15 06:54:56,13,132.65,transferencia_p2p,dev_baa80dd4,Manaus,-3.0557258342565903,-60.04013873476276,0,none
100323,2024-03-15 17:30:35,22,92.51,viagem,dev_6c12ace8,Recife,-8.02540645632864,-34.91692087028041,0,none
100324,2024-03-15 21:05:57,7,436.89,viagem,dev_5be6128e,Belo Horizonte,-19.924656769982022,-43.93867521567984,0,none
100325,2024-03-16 16:32:53,10,598.14,viagem,dev_4a15544d,Porto Alegre,-30.023707573935546,-51.232510740000194,0,none
100326,2024-03-16 19:19:36,10,808.98,joalheria,dev_4a15544d,Porto Alegre,-30.005991069451547,-51.18524097996746,0,none
100327,2024-03-16 19:24:00,15,210.98,aposta_online,dev_c6a7ee39,Rio de Janeiro,-22.87476745046395,-43.16912702113688,0,none
100328,2024-03-17 07:39:05,19,178.21,streaming,dev_89fa6a68,Brasilia,-15.813923430439635,-47.86302740252302,0,none
100329,2024-03-17 07:56:27,3,347.46,aposta_online,dev_3b8faa18,Rio de Janeiro,-22.947413510761166,-43.22710755842782,0,none
100330,2024-03-17 08:56:03,19,111.51,posto_combustivel,dev_89fa6a68,Brasilia,-15.835023750756703,-47.92184184724681,0,none
100331,2024-03-17 15:49:44,20,521.63,supermercado,dev_ff50bde4,Curitiba,-25.409307313032805,-49.301135347673416,0,none
100332,2024-03-17 21:16:41,1,61.87,transferencia_p2p,dev_392456de,Rio de Janeiro,-22.891647672295235,-43.23294879382534,0,none
100333,2024-03-18 10:55:16,7,275.88,supermercado,dev_5be6128e,Belo Horizonte,-19.91454592545756,-43.97974102682516,0,none
100334,2024-03-18 12:25:58,23,83.41,farmacia,dev_77d21e02,Fortaleza,-3.741933825562708,-38.51663498725838,0,none
100335,2024-03-18 13:45:10,21,47.54,eletronicos,dev_dc713d96,Porto Alegre,-30.070679079871848,-51.180774286060476,0,none
100336,2024-03-19 13:14:08,12,365.34,transporte,dev_b3aa7efe,Porto Alegre,-29.98111620381047,-51.242637515801306,0,none
100337,2024-03-19 18:52:27,6,252.56,viagem,dev_27cd8130,Curitiba,-25.403074414659006,-49.30152187989527,0,none
100338,2024-03-20 11:46:28,23,99.27,supermercado,dev_77d21e02,Fortaleza,-3.7080414326209348,-38.47304113965914,0,none
100339,2024-03-20 18:09:52,21,217.81,cripto_exchange,dev_dc713d96,Porto Alegre,-29.98517948292157,-51.26901044786663,0,none
100340,2024-03-21 10:58:26,7,473.16,joalheria,dev_5be6128e,Belo Horizonte,-19.961331196653404,-43.97995348875224,0,none
100341,2024-03-21 12:16:42,7,426.3,restaurante,dev_5be6128e,Belo Horizonte,-19.914800775442227,-43.97434673845569,0,none
100342,2024-03-22 03:43:01,13,1.72,streaming,dev_baa80dd4,Manaus,-3.062951922808154,-60.01131197515776,1,card_testing
100343,2024-03-22 03:43:11,13,2.5,streaming,dev_baa80dd4,Manaus,-3.1113434329259015,-60.05370925944014,1,card_testing
100344,2024-03-22 03:43:16,13,1.38,streaming,dev_baa80dd4,Manaus,-3.089885804950547,-60.069153627288514,1,card_testing
100345,2024-03-22 03:43:23,13,0.57,streaming,dev_baa80dd4,Manaus,-3.1230916420731045,-60.02904928035045,1,card_testing
100346,2024-03-22 03:43:57,13,1.38,streaming,dev_baa80dd4,Manaus,-3.1123524547729,-60.03512908007279,1,card_testing
100347,2024-03-22 03:44:36,13,2.29,streaming,dev_baa80dd4,Manaus,-3.110284746002788,-60.05976878970314,1,card_testing
100348,2024-03-22 03:44:37,13,3.96,streaming,dev_baa80dd4,Manaus,-3.1391895469414157,-60.06361629461029,1,card_testing
100349,2024-03-22 06:21:00,12,584.79,transferencia_p2p,dev_b3aa7efe,Porto Alegre,-30.007278496095903,-51.269605098064844,0,none
100350,2024-03-22 06:44:10,2,1.0,restaurante,dev_16419f82,Belo Horizonte,-19.90550927580567,-43.956872938300776,0,none
100351,2024-03-22 14:32:31,22,79.8,eletronicos,dev_6c12ace8,Recife,-8.057642422743628,-34.922331977602774,0,none
100352,2024-03-22 19:18:07,23,143.63,streaming,dev_080aadfb,Fortaleza,-3.762812681942193,-38.47523856906733,0,none
100353,2024-03-23 06:03:50,7,470.22,vestuario,dev_0f1259e0,Belo Horizonte,-19.89130219000237,-43.969479442485714,0,none
100354,2024-03-23 11:37:37,17,463.14,posto_combustivel,dev_366eb16f,Rio de Janeiro,-22.87793672315627,-43.18948610921382,0,none
100355,2024-03-23 16:07:18,25,302.91,streaming,dev_5715bd6f,Salvador,-12.924618407247893,-38.46241470596218,0,none
100356,2024-03-23 18:50:33,12,271.01,vestuario,dev_b3aa7efe,Porto Alegre,-30.05001115055646,-51.26161210212527,0,none
100357,2024-03-24 07:48:01,25,160.7,farmacia,dev_5715bd6f,Salvador,-12.957866434341385,-38.52614550581111,0,none
100358,2024-03-24 09:53:31,14,487.04,joalheria,dev_1064005c,Curitiba,-25.44202598599142,-49.250971933625245,0,none
100359,2024-03-24 16:16:48,18,171.27,transporte,dev_757750a9,Belo Horizonte,-19.8967227762975,-43.9547823831668,0,none
100360,2024-03-24 17:07:11,5,474.71,viagem,dev_cf36d58b,Curitiba,-25.397214185909387,-49.29773097840338,0,none
100361,2024-03-25 10:45:27,9,122.48,transferencia_p2p,dev_9e574f7a,Salvador,-12.920929938556304,-38.502076530022734,0,none
100362,2024-03-25 11:07:00,24,230.98,aposta_online,dev_ae270da7,Brasilia,-15.823616736906459,-47.83469837982453,0,none
100363,2024-03-25 19:31:38,15,293.11,transporte,dev_c6a7ee39,Rio de Janeiro,-22.87450568563316,-43.23861824918898,0,none
100364,2024-03-25 20:38:30,27,639.91,restaurante,dev_2a25a888,Lisboa,38.72,-9.13,1,impossible_travel
100365,2024-03-25 22:19:29,24,242.71,cripto_exchange,dev_ae270da7,Brasilia,-15.792101808900163,-47.889838274548744,0,none
100366,2024-03-26 07:48:00,27,608.35,streaming,dev_e9a1fa6f,Belo Horizonte,-19.946856660792257,-43.919283043629655,0,none
100367,2024-03-26 09:36:13,16,287.06,transporte,dev_448aaa9e,Belo Horizonte,-19.95322108566322,-43.92927525061091,0,none
100368,2024-03-26 09:54:10,11,544.65,vestuario,dev_a2bc372f,Rio de Janeiro,-22.921178220463855,-43.155480646043685,0,none
100369,2024-03-26 18:43:47,14,186.8,posto_combustivel,dev_ece66fa2,Curitiba,-25.386627483069596,-49.289612505073165,0,none
100370,2024-03-26 22:05:41,5,317.91,cripto_exchange,dev_cf36d58b,Curitiba,-25.468176946220847,-49.28911339299361,0,none
100371,2024-03-27 07:50:40,11,639.41,cripto_exchange,dev_a2bc372f,Rio de Janeiro,-22.94054940524849,-43.182162065515996,0,none
100372,2024-03-27 11:01:09,26,280.64,joalheria,dev_f42d47cc,Brasilia,-15.833276663693788,-47.85214846264932,0,none
100373,2024-03-27 14:37:24,24,205.23,cripto_exchange,dev_ae270da7,Brasilia,-15.81661780977884,-47.92749753503536,0,none
100374,2024-03-27 18:48:21,21,154.99,transferencia_p2p,dev_dc713d96,Porto Alegre,-30.07013934414183,-51.25779989204505,0,none
100375,2024-03-27 23:10:04,10,443.64,transporte,dev_5f987c71,Porto Alegre,-30.050084575087624,-51.183797092717654,0,none
100376,2024-03-28 16:42:22,3,408.15,aposta_online,dev_3b8faa18,Rio de Janeiro,-22.920963771722217,-43.22000433217633,0,none
100377,2024-03-28 21:04:05,5,837.38,restaurante,dev_cf36d58b,Curitiba,-25.395541103080813,-49.282735314062414,0,none
100378,2024-03-28 22:59:57,13,112.52,aposta_online,dev_baa80dd4,Manaus,-3.0861288674800615,-59.975936437625414,0,none
100379,2024-03-29 10:34:02,3,379.3,vestuario,dev_3b8faa18,Rio de Janeiro,-22.945817114183114,-43.213534848467276,0,none
100380,2024-03-29 11:12:13,25,407.06,aposta_online,dev_5715bd6f,Salvador,-12.961041309403921,-38.473979210462694,0,none
100381,2024-03-29 17:05:27,15,148.28,restaurante,dev_c6a7ee39,Rio de Janeiro,-22.90995501836839,-43.242135291251714,0,none
100382,2024-03-29 18:41:05,20,427.85,vestuario,dev_ff50bde4,Curitiba,-25.43833388460666,-49.2481282574777,0,none
100383,2024-03-29 22:09:22,19,155.63,supermercado,dev_89fa6a68,Brasilia,-15.798402457147429,-47.833827213432,0,none
100384,2024-03-30 09:54:41,26,127.11,cripto_exchange,dev_f42d47cc,Brasilia,-15.75119089780115,-47.888618642882314,0,none
100385,2024-03-30 16:20:28,13,155.67,eletronicos,dev_baa80dd4,Manaus,-3.129728737372077,-59.992006301753115,0,none
100386,2024-03-30 19:37:33,26,2872.24,transferencia_p2p,dev_f42d47cc,Brasilia,-15.825035768040864,-47.873340607294494,1,high_amount
100387,2024-03-30 20:20:04,24,206.88,eletronicos,dev_ae270da7,Brasilia,-15.828491473330121,-47.84508199919531,0,none
100388,2024-03-30 21:40:11,15,177.29,transferencia_p2p,dev_c6a7ee39,Rio de Janeiro,-22.872380960029655,-43.20423204225527,0,none
100389,2024-03-31 11:50:23,6,273.09,viagem,dev_27cd8130,Curitiba,-25.449901962882233,-49.30611231279617,0,none
100390,2024-03-31 21:40:46,27,2917.02,transferencia_p2p,dev_e9a1fa6f,Belo Horizonte,-19.949031571559953,-43.92068239236787,1,high_amount
100391,2024-03-31 22:22:36,1,2.4,streaming,dev_392456de,Rio de Janeiro,-22.868959883688667,-43.15296122916622,1,card_testing
100392,2024-03-31 22:22:46,1,3.31,streaming,dev_392456de,Rio de Janeiro,-22.91592409557332,-43.23225401273461,1,card_testing
100393,2024-03-31 22:22:46,1,2.34,streaming,dev_392456de,Rio de Janeiro,-22.926737664191673,-43.22811910583084,1,card_testing
100394,2024-03-31 22:23:21,1,0.89,streaming,dev_392456de,Rio de Janeiro,-22.879530365826767,-43.23583473356488,1,card_testing
100395,2024-03-31 22:23:24,1,2.48,streaming,dev_a6f2f7b8,Rio de Janeiro,-22.853246831438405,-43.2279104749563,1,card_testing
100396,2024-03-31 22:23:40,1,1.68,streaming,dev_392456de,Rio de Janeiro,-22.883786044720114,-43.19139833368284,1,card_testing
100397,2024-03-31 22:23:51,1,2.21,streaming,dev_392456de,Rio de Janeiro,-22.90631316170704,-43.186073400854575,1,card_testing
100398,2024-03-31 22:24:06,1,1.57,streaming,dev_392456de,Rio de Janeiro,-22.891104984421688,-43.23246483700098,1,card_testing
100399,2024-03-31 22:24:14,1,1.87,streaming,dev_392456de,Rio de Janeiro,-22.85512118957787,-43.155130184015015,1,card_testing
100400,2024-03-31 22:25:36,1,1.09,streaming,dev_392456de,Rio de Janeiro,-22.92620040748506,-43.151762034505964,1,card_testing
